Dep,Nom Département,Inconnu,Nom Ville,Nombre d habitants,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de maîtres chiens de police municipale,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
nan,0,1.0,BONNEVAL,4715,1,0,0,0,0,28,28BONNEVAL,28051,2018
nan,0,1.0,BROU,3510,2,0,0,0,0,28,28BROU,28061,2018
nan,0,1.0,CHAMPHOL,3554,1,0,0,0,0,28,28CHAMPHOL,28070,2018
nan,0,1.0,CHARTRES,40675,22,0,0,0,0,28,28CHARTRES,28085,2018
nan,0,1.0,CHATEAUDUN,14445,12,0,0,0,0,28,28CHATEAUDUN,28088,2018
nan,0,1.0,CHATEAUNEUF EN THYMERAIS,2640,1,0,0,0,0,28,28CHATEAUNEUF EN THYMERAIS,28089,2018
nan,0,1.0,CLOYES LES 3 RIVIERES,5773,1,0,0,0,0,28,28CLOYES LES 3 RIVIERES,0,2018
nan,0,1.0,COURVILLE SUR EURE,2810,1,0,0,0,0,28,28COURVILLE SUR EURE,28116,2018
nan,0,1.0,DREUX,31822,13,0,0,0,0,28,28DREUX,28134,2018
nan,0,1.0,EPERNON,5498,3,0,0,0,0,28,28EPERNON,28140,2018
nan,0,1.0,GALLARDON,6552,2,0,0,0,0,28,28GALLARDON,28168,2018
nan,0,1.0,HANCHES,2685,1,0,0,0,0,28,28HANCHES,28191,2018
nan,0,1.0,ILLIERS COMBRAY,3170,1,0,0,0,0,28,28ILLIERS COMBRAY,28196,2018
nan,0,1.0,JANVILLE,1828,1,0,0,0,0,28,28JANVILLE,28199,2018
nan,0,1.0,LOUPE,3630,1,0,0,0,0,28,28LOUPE,28214,2018
nan,0,1.0,COUDRAY,4133,1,0,0,0,0,28,28COUDRAY,28110,2018
nan,0,1.0,LEVES,5901,2,0,0,0,0,28,28LEVES,28209,2018
nan,0,1.0,LUCE,16599,8,0,0,0,0,28,28LUCE,28218,2018
nan,0,1.0,LUISANT,7124,2,0,0,0,0,28,28LUISANT,28220,2018
nan,0,1.0,MAINTENON,4439,2,0,0,0,0,28,28MAINTENON,28227,2018
nan,0,1.0,MAINVILLIERS,10471,7,0,0,0,0,28,28MAINVILLIERS,28229,2018
nan,0,1.0,NOGENT LE ROI,4200,1,0,0,0,0,28,28NOGENT LE ROI,28279,2018
nan,0,1.0,SAINT DENIS LES PONTS,1815,1,0,0,0,0,28,28SAINT DENIS LES PONTS,0,2018
nan,0,1.0,TOURY,2670,1,0,0,0,0,28,28TOURY,28391,2018
nan,0,1.0,VERNOUILLET,11986,2,0,0,0,0,28,28VERNOUILLET,28404,2018
nan,0,1.0,VILLAGES VOVEENS,3845,2,0,0,0,0,28,28VILLAGES VOVEENS,28422,2018
nan,0,1.0,VILLEMEUX,1657,1,0,0,0,0,28,28VILLEMEUX,0,2018
nan,0,1.0,AUDIERNE,3684,0,1,0,0,0,29,29AUDIERNE,29003,2018
nan,0,1.0,CARHAIX PLOUGUER,8003,1,0,0,0,0,29,29CARHAIX PLOUGUER,29024,2018
nan,0,1.0,CHATEAULIN,5737,1,0,0,0,0,29,29CHATEAULIN,29026,2018
nan,0,1.0,CHATEAUNEUF DU FAOU,3803,1,0,0,0,0,29,29CHATEAUNEUF DU FAOU,29027,2018
nan,0,1.0,CLOHARS CARNOET,4310,1,2,0,0,0,29,29CLOHARS CARNOET,29031,2018
nan,0,1.0,COMBRIT,4142,1,0,0,0,0,29,29COMBRIT,29037,2018
nan,0,1.0,CONCARNEAU,19182,0,0,1,0,0,29,29CONCARNEAU,29039,2018
nan,0,1.0,CONQUET,2760,1,2,0,0,0,29,29CONQUET,29040,2018
nan,0,1.0,CROZON,7893,1,0,0,0,0,29,29CROZON,29042,2018
nan,0,1.0,DOUARNENEZ,14483,2,0,0,0,0,29,29DOUARNENEZ,29046,2018
nan,0,1.0,FORET FOUESNANT,3448,0,1,0,0,0,29,29FORET FOUESNANT,29057,2018
nan,0,1.0,FOUESNANT,10000,3,0,0,0,0,29,29FOUESNANT,29058,2018
nan,0,1.0,GOUESNOU,6200,2,0,0,0,0,29,29GOUESNOU,29061,2018
nan,0,1.0,GUILVINEC,2774,0,2,0,0,0,29,29GUILVINEC,29072,2018
nan,0,1.0,GUIPAVAS,14418,0,1,0,0,0,29,29GUIPAVAS,29075,2018
nan,0,1.0,LANDEDA,3575,1,0,0,0,0,29,29LANDEDA,29101,2018
nan,0,1.0,LANDERNEAU,16468,3,1,0,0,0,29,29LANDERNEAU,29103,2018
nan,0,1.0,LANDIVISIAU,9600,4,0,0,0,0,29,29LANDIVISIAU,29105,2018
nan,0,1.0,LANNILIS,5700,1,0,0,0,0,29,29LANNILIS,29117,2018
nan,0,1.0,LESNEVEN,7624,2,0,0,0,0,29,29LESNEVEN,29124,2018
nan,0,1.0,LOCMARIA PLOUZANE,5000,1,0,0,0,0,29,29LOCMARIA PLOUZANE,29130,2018
nan,0,1.0,LOCTUDY,4137,1,0,0,0,0,29,29LOCTUDY,29135,2018
nan,0,1.0,MOELAN SUR MER,7021,2,0,0,0,0,29,29MOELAN SUR MER,29150,2018
nan,0,1.0,MORLAIX,15000,5,2,0,0,0,29,29MORLAIX,29151,2018
nan,0,1.0,NEVEZ,2800,1,1,0,0,0,29,29NEVEZ,29153,2018
nan,0,1.0,OUESSANT,842,0,0,1,0,0,29,29OUESSANT,29155,2018
nan,0,1.0,PLABENNEC,5352,1,1,0,0,0,29,29PLABENNEC,29160,2018
nan,0,1.0,PLEYBEN,8326,1,0,0,0,0,29,29PLEYBEN,29162,2018
nan,0,1.0,PLOBANNALEC LESCONIL,4092,1,0,0,0,0,29,29PLOBANNALEC LESCONIL,29165,2018
nan,0,1.0,PLOUDALMEZEAU,3400,1,0,0,0,0,29,29PLOUDALMEZEAU,29178,2018
nan,0,1.0,PLOUESCAT,6431,1,1,0,0,0,29,29PLOUESCAT,29185,2018
nan,0,1.0,PLOUGASNOU,3471,1,0,0,0,0,29,29PLOUGASNOU,29188,2018
nan,0,1.0,PLOUGONVELIN,13800,1,0,0,0,0,29,29PLOUGONVELIN,29190,2018
nan,0,1.0,PLOUGUERNEAU,4080,1,0,0,0,0,29,29PLOUGUERNEAU,29195,2018
nan,0,1.0,PLOUHINEC,6734,3,0,0,0,0,29,29PLOUHINEC,29197,2018
nan,0,1.0,PLOURIN LES MORLAIX,3900,1,3,0,0,0,29,29PLOURIN LES MORLAIX,29207,2018
nan,0,1.0,PLOUVIEN,4706,0,1,0,0,0,29,29PLOUVIEN,29209,2018
nan,0,1.0,PLOUZANE,3900,0,0,1,0,0,29,29PLOUZANE,29212,2018
nan,0,1.0,PLUGUFFAN,12892,1,0,0,0,0,29,29PLUGUFFAN,29216,2018
nan,0,1.0,PONT AVEN,2291,0,1,0,0,0,29,29PONT AVEN,29217,2018
nan,0,1.0,PONT L ABBE,8656,2,0,0,0,0,29,29PONT L ABBE,29220,2018
nan,0,1.0,POULLAN SUR MER,1523,0,0,1,0,0,29,29POULLAN SUR MER,29226,2018
nan,0,1.0,QUIMPER,64000,0,10,0,0,0,29,29QUIMPER,29232,2018
nan,0,1.0,QUIMPERLE,12630,3,0,0,0,0,29,29QUIMPERLE,29233,2018
nan,0,1.0,RELECQ KERHUON,11470,1,0,0,0,0,29,29RELECQ KERHUON,29235,2018
nan,0,1.0,RIEC SUR BELON,4291,0,1,0,0,0,29,29RIEC SUR BELON,29236,2018
nan,0,1.0,ROSCOFF,3439,2,2,0,0,0,29,29ROSCOFF,29239,2018
nan,0,1.0,ROSPORDEN,7780,1,0,0,0,0,29,29ROSPORDEN,29241,2018
nan,0,1.0,SAINT POL DE LEON,6838,2,1,0,0,0,29,29SAINT POL DE LEON,29259,2018
nan,0,1.0,SAINT RENAN,8097,2,0,0,0,0,29,29SAINT RENAN,29260,2018
nan,0,1.0,SCAER,5400,0,0,1,0,0,29,29SCAER,29274,2018
nan,0,1.0,TAULE,3079,1,0,0,0,0,29,29TAULE,29279,2018
nan,0,1.0,TREFFIAGAT,2506,0,1,0,0,0,29,29TREFFIAGAT,29284,2018
nan,0,1.0,TREGUNC,7300,2,1,0,0,0,29,29TREGUNC,29293,2018
30,Gard,0.0,NAN,0,0,0,0,0,0,30,30NAN,0,2018
nan,0,1.0,AIGUES MORTES,8471,19,5,1,0,0,30,30AIGUES MORTES,30003,2018
nan,0,1.0,AIGUES VIVES,3257,4,0,0,0,0,30,30AIGUES VIVES,30004,2018
nan,0,1.0,AUBORD,2435,1,0,0,0,0,30,30AUBORD,30020,2018
nan,0,1.0,BAGNOLS SUR CEZE,18648,18,8,0,0,0,30,30BAGNOLS SUR CEZE,30028,2018
nan,0,1.0,BEAUCAIRE,16269,23,3,0,1,1,30,30BEAUCAIRE,30032,2018
nan,0,1.0,BEAUVOISIN,4731,1,1,0,0,0,30,30BEAUVOISIN,30033,2018
nan,0,1.0,BELLEGARDE,6948,4,2,0,0,0,30,30BELLEGARDE,30034,2018
nan,0,1.0,BESSEGES,2939,3,1,0,0,0,30,30BESSEGES,30037,2018
nan,0,1.0,BERNIS,3330,2,0,0,0,0,30,30BERNIS,30036,2018
nan,0,1.0,BEZOUCE,2297,2,0,0,0,0,30,30BEZOUCE,30039,2018
nan,0,1.0,BOUILLARGUES,6444,4,1,4,0,0,30,30BOUILLARGUES,30047,2018
nan,0,1.0,CAISSARGUES,4041,4,0,0,0,0,30,30CAISSARGUES,30060,2018
nan,0,1.0,CALVISSON,5550,2,1,0,0,0,30,30CALVISSON,30062,2018
nan,0,1.0,CAVEIRAC,4048,4,0,0,0,0,30,30CAVEIRAC,30075,2018
nan,0,1.0,CLARENSAC,4334,6,0,0,0,0,30,30CLARENSAC,30082,2018
nan,0,1.0,CODOGNAN,2471,2,0,1,0,0,30,30CODOGNAN,30083,2018
nan,0,1.0,COLLIAS,1153,1,0,0,0,0,30,30COLLIAS,30085,2018
nan,0,1.0,COM  COMMUNES DU PONT DU GARD,26424,11,0,0,0,0,30,30COM  COMMUNES DU PONT DU GARD,0,2018
nan,0,1.0,COM COMMUNES PAYS D UZES,27616,6,0,0,0,0,30,30COM COMMUNES PAYS D UZES,0,2018
nan,0,1.0,COM COMMUNES PETITE CAMARGUE,24300,6,0,0,0,0,30,30COM COMMUNES PETITE CAMARGUE,0,2018
nan,0,1.0,COM COMMUNES RHONY VISTRE VIDOURLE,26711,12,0,0,0,0,30,30COM COMMUNES RHONY VISTRE VIDOURLE,0,2018
nan,0,1.0,COMPS,1782,2,1,0,0,0,30,30COMPS,30089,2018
nan,0,1.0,FOURQUES,2925,2,0,1,0,0,30,30FOURQUES,30117,2018
nan,0,1.0,GALLARGUES LE MONTUEUX,3745,4,0,1,0,0,30,30GALLARGUES LE MONTUEUX,30123,2018
nan,0,1.0,GARONS,4863,4,0,0,0,0,30,30GARONS,30125,2018
nan,0,1.0,JONQUIERES SAINT VINCENT,3722,2,1,0,0,0,30,30JONQUIERES SAINT VINCENT,30135,2018
nan,0,1.0,CALMETTE,2141,2,0,0,0,0,30,30CALMETTE,30061,2018
nan,0,1.0,LANGLADE,2200,1,0,0,0,0,30,30LANGLADE,30138,2018
nan,0,1.0,LAUDUN LARDOISE,6239,5,0,0,0,0,30,30LAUDUN LARDOISE,0,2018
nan,0,1.0,MARGUERITTES,8741,5,0,0,0,0,30,30MARGUERITTES,30156,2018
nan,0,1.0,MEYNES,2598,2,1,0,0,0,30,30MEYNES,30166,2018
nan,0,1.0,MILHAUD,5839,6,0,0,0,0,30,30MILHAUD,30169,2018
nan,0,1.0,NIMES,153889,177,24,0,7,4,30,30NIMES,30189,2018
nan,0,1.0,PONT SAINT ESPRIT,10512,18,2,0,0,0,30,30PONT SAINT ESPRIT,30202,2018
nan,0,1.0,POULX,3989,4,1,0,0,0,30,30POULX,30206,2018
nan,0,1.0,PUJAUT,4318,3,0,1,0,0,30,30PUJAUT,30209,2018
nan,0,1.0,QUISSAC,3192,3,0,0,0,0,30,30QUISSAC,30210,2018
nan,0,1.0,REDESSAN,4167,2,1,0,0,0,30,30REDESSAN,30211,2018
nan,0,1.0,ROCHEFORT DU GARD,7682,5,1,0,0,0,30,30ROCHEFORT DU GARD,30217,2018
nan,0,1.0,RODILHAN,3102,1,0,0,0,0,30,30RODILHAN,30356,2018
nan,0,1.0,ROQUEMAURE,5533,6,0,0,0,0,30,30ROQUEMAURE,30221,2018
nan,0,1.0,SALINDRES,3362,1,0,0,0,0,30,30SALINDRES,30305,2018
nan,0,1.0,SAINT CHRISTOL LES ALES,7231,4,0,0,0,0,30,30SAINT CHRISTOL LES ALES,0,2018
nan,0,1.0,SAINT GENIES DE MALGOIRES,3006,4,1,0,0,0,30,30SAINT GENIES DE MALGOIRES,30255,2018
nan,0,1.0,SAINT GILLES,13609,18,3,1,0,0,30,30SAINT GILLES,30258,2018
nan,0,1.0,SAINT HILAIRE DE BRETHMAS,4274,1,0,0,0,0,30,30SAINT HILAIRE DE BRETHMAS,30259,2018
nan,0,1.0,SAINT HIPPOLYTE DU FORT,4049,3,0,0,0,0,30,30SAINT HIPPOLYTE DU FORT,30263,2018
nan,0,1.0,SAINT JEAN DU GARD,2777,2,1,0,0,0,30,30SAINT JEAN DU GARD,30269,2018
nan,0,1.0,SAINT LAURENT D AIGOUZE,3503,4,1,0,0,0,30,30SAINT LAURENT D AIGOUZE,30276,2018
nan,0,1.0,SAINT LAURENT DES ARBRES,2944,1,0,0,0,0,30,30SAINT LAURENT DES ARBRES,30278,2018
nan,0,1.0,SAINT MARTIN DE VALGALGUES,4415,2,1,0,0,0,30,30SAINT MARTIN DE VALGALGUES,30284,2018
nan,0,1.0,SAINT PRIVAT DES VIEUX,5247,2,0,0,0,0,30,30SAINT PRIVAT DES VIEUX,30294,2018
nan,0,1.0,SAINT QUENTIN LA POTERIE,3118,1,1,0,0,0,30,30SAINT QUENTIN LA POTERIE,30295,2018
nan,0,1.0,SALINDRES,3362,1,0,0,0,0,30,30SALINDRES,30305,2018
nan,0,1.0,SAUVETERRE,2016,1,0,0,0,1,30,30SAUVETERRE,30312,2018
nan,0,1.0,SAZE,2055,1,0,0,0,0,30,30SAZE,30315,2018
nan,0,1.0,SOMMIERES,4814,5,2,0,0,0,30,30SOMMIERES,30321,2018
nan,0,1.0,UCHAUD,4307,5,1,0,0,0,30,30UCHAUD,30333,2018
nan,0,1.0,UZES,8912,8,3,0,0,0,30,30UZES,30334,2018
nan,0,1.0,VALLABREGUES,1398,1,0,0,0,0,30,30VALLABREGUES,30336,2018
nan,0,1.0,VAUVERT,11635,16,2,1,0,0,30,30VAUVERT,30341,2018
nan,0,1.0,VERGEZE,5127,6,1,0,0,0,30,30VERGEZE,30344,2018
nan,0,1.0,VESTRIC ET CANDIAC,1454,1,0,0,0,0,30,30VESTRIC ET CANDIAC,30347,2018
nan,0,1.0,VILLENEUVE LES AVIGNON,11949,23,4,0,0,0,30,30VILLENEUVE LES AVIGNON,30351,2018
31,Haute-Garonne,0.0,NAN,0,0,0,0,0,0,31,31NAN,0,2018
nan,0,1.0,ASPET,989,0,2,0,0,0,31,31ASPET,31020,2018
nan,0,1.0,AUCAMVILLE,8484,5,0,0,0,0,31,31AUCAMVILLE,31022,2018
nan,0,1.0,AURAGNE,429,0,0,1,0,0,31,31AURAGNE,31024,2018
nan,0,1.0,AUSSONNE,7500,2,0,0,0,0,31,31AUSSONNE,31032,2018
nan,0,1.0,AUTERIVE,9723,5,1,0,0,0,31,31AUTERIVE,31033,2018
nan,0,1.0,AUZIELLE,1553,1,0,0,0,0,31,31AUZIELLE,31036,2018
nan,0,1.0,AYGUESVIVES,2690,0,1,0,0,0,31,31AYGUESVIVES,31004,2018
nan,0,1.0,BAGNERES DE LUCHON,2537,7,0,0,0,0,31,31BAGNERES DE LUCHON,31042,2018
nan,0,1.0,BALMA,17000,7,3,0,0,0,31,31BALMA,31044,2018
nan,0,1.0,BAZIEGE,3400,1,1,0,0,0,31,31BAZIEGE,31048,2018
nan,0,1.0,BEAUZELLE,6800,2,0,0,0,0,31,31BEAUZELLE,31056,2018
nan,0,1.0,BESSIERES,4100,3,0,1,0,0,31,31BESSIERES,31066,2018
nan,0,1.0,BLAGNAC,26000,20,2,0,0,0,31,31BLAGNAC,31069,2018
nan,0,1.0,BOULOC,4500,1,1,0,0,0,31,31BOULOC,31079,2018
nan,0,1.0,BRUGUIERES,5736,3,0,0,0,0,31,31BRUGUIERES,31091,2018
nan,0,1.0,BUZET SUR TARN,2800,2,0,0,0,0,31,31BUZET SUR TARN,31094,2018
nan,0,1.0,CARAMAN,2443,0,0,1,0,0,31,31CARAMAN,31106,2018
nan,0,1.0,CARBONNE,5726,4,0,0,0,0,31,31CARBONNE,31107,2018
nan,0,1.0,CASTANET TOLOSAN,12830,6,0,0,0,0,31,31CASTANET TOLOSAN,31113,2018
nan,0,1.0,CASTELGINEST,11000,9,1,0,0,0,31,31CASTELGINEST,31116,2018
nan,0,1.0,CASTELNAU D ESTRETEFONDS,6200,4,0,0,0,0,31,31CASTELNAU D ESTRETEFONDS,31118,2018
nan,0,1.0,CAZERES SUR GARONNE,4939,4,0,0,0,0,31,31CAZERES SUR GARONNE,0,2018
nan,0,1.0,CINTEGABELLE,2960,0,1,0,0,0,31,31CINTEGABELLE,31145,2018
nan,0,1.0,COLOMIERS,39200,16,15,0,0,0,31,31COLOMIERS,31149,2018
nan,0,1.0,CORNEBARRIEU,6618,3,0,0,0,0,31,31CORNEBARRIEU,31150,2018
nan,0,1.0,CUGNAUX,17600,6,0,0,0,0,31,31CUGNAUX,31157,2018
nan,0,1.0,DREMIL LAFAGE,2600,1,0,0,0,0,31,31DREMIL LAFAGE,31163,2018
nan,0,1.0,EAUNES,6197,2,0,0,0,0,31,31EAUNES,31165,2018
nan,0,1.0,EPCI : COMMUNAUTE DE COMMUNES DES COTEAUX BELLEVUE,20000,6,2,0,0,0,31,31EPCI : COMMUNAUTE DE COMMUNES DES COTEAUX BELLEVUE,0,2018
nan,0,1.0,EPCI : COMMUNAUTE DE COMMUNES DU FRONTONNAIS,25509,1,0,0,0,0,31,31EPCI : COMMUNAUTE DE COMMUNES DU FRONTONNAIS,0,2018
nan,0,1.0,ESCALQUENS,6500,2,1,0,0,0,31,31ESCALQUENS,31169,2018
nan,0,1.0,ESTANCARBON,608,0,0,1,0,0,31,31ESTANCARBON,31175,2018
nan,0,1.0,FENOUILLET,5128,3,0,0,0,0,31,31FENOUILLET,31182,2018
nan,0,1.0,FLOURENS,1959,1,0,0,0,0,31,31FLOURENS,31184,2018
nan,0,1.0,FONBEAUZARD,2956,0,1,0,0,0,31,31FONBEAUZARD,31186,2018
nan,0,1.0,FONSORBES,12000,5,0,0,0,0,31,31FONSORBES,31187,2018
nan,0,1.0,FONTENILLES,5877,1,1,0,0,0,31,31FONTENILLES,31188,2018
nan,0,1.0,FROUZINS,9088,2,2,0,1,1,31,31FROUZINS,31203,2018
nan,0,1.0,GAGNAC SUR GARONNE,3000,0,1,0,0,0,31,31GAGNAC SUR GARONNE,31205,2018
nan,0,1.0,GOYRANS,868,0,0,1,0,0,31,31GOYRANS,31227,2018
nan,0,1.0,GRATENTOUR,3755,2,1,0,0,0,31,31GRATENTOUR,31230,2018
nan,0,1.0,GRENADE SUR GARONNE,8874,5,3,0,0,0,31,31GRENADE SUR GARONNE,0,2018
nan,0,1.0,SALVETAT SAINT GILLES,7512,3,1,0,0,0,31,31SALVETAT SAINT GILLES,31526,2018
nan,0,1.0,LABARTHE SUR LEZE,5938,2,0,0,0,0,31,31LABARTHE SUR LEZE,31248,2018
nan,0,1.0,LABEGE,4200,4,1,0,0,0,31,31LABEGE,31254,2018
nan,0,1.0,LACROIX FALGARDE,2096,0,0,1,0,0,31,31LACROIX FALGARDE,31259,2018
nan,0,1.0,LAGARDELLE SUR LEZE,2769,0,0,1,0,0,31,31LAGARDELLE SUR LEZE,31263,2018
nan,0,1.0,LAPEYROUSE FOSSAT,2807,1,0,0,0,0,31,31LAPEYROUSE FOSSAT,31273,2018
nan,0,1.0,LAUNAGUET,8900,3,0,0,0,0,31,31LAUNAGUET,31282,2018
nan,0,1.0,LAVELANET DE COMMINGES,652,0,0,1,0,0,31,31LAVELANET DE COMMINGES,31286,2018
nan,0,1.0,VERNET,2839,1,0,0,0,0,31,31VERNET,31574,2018
nan,0,1.0,LEGUEVIN,10000,1,2,0,0,0,31,31LEGUEVIN,31291,2018
nan,0,1.0,LESPINASSE,3500,2,1,1,0,0,31,31LESPINASSE,31293,2018
nan,0,1.0,LHERM,3711,0,1,0,0,0,31,31LHERM,31299,2018
nan,0,1.0,LONGAGES,3079,1,1,0,0,0,31,31LONGAGES,31303,2018
nan,0,1.0,MARQUEFAVE,1052,0,1,0,0,0,31,31MARQUEFAVE,31320,2018
nan,0,1.0,MERVILLE,5200,3,0,0,0,0,31,31MERVILLE,31341,2018
nan,0,1.0,MIREPOIX SUR TARN,1100,1,0,0,0,0,31,31MIREPOIX SUR TARN,31346,2018
nan,0,1.0,MONDONVILLE,4538,2,0,0,0,0,31,31MONDONVILLE,31351,2018
nan,0,1.0,MONTASTRUC LA CONSEILLERE,3381,1,0,0,0,0,31,31MONTASTRUC LA CONSEILLERE,31358,2018
nan,0,1.0,MONTESQUIEU VOLVESTRE,3096,3,0,0,0,0,31,31MONTESQUIEU VOLVESTRE,31375,2018
nan,0,1.0,MONTGISCARD,2222,1,0,0,0,0,31,31MONTGISCARD,31381,2018
nan,0,1.0,MONTRABE,4200,3,0,0,0,0,31,31MONTRABE,31389,2018
nan,0,1.0,MURET,25961,14,0,0,0,0,31,31MURET,31395,2018
nan,0,1.0,NAILLOUX,3858,1,0,0,0,0,31,31NAILLOUX,31396,2018
nan,0,1.0,PIBRAC,8564,2,0,0,0,0,31,31PIBRAC,31417,2018
nan,0,1.0,PINS JUSTARET,4457,2,0,0,0,0,31,31PINS JUSTARET,31421,2018
nan,0,1.0,PINSAGUEL,2822,1,0,0,0,0,31,31PINSAGUEL,31420,2018
nan,0,1.0,PLAISANCE DU TOUCH,18581,4,2,0,0,0,31,31PLAISANCE DU TOUCH,31424,2018
nan,0,1.0,RAMONVILLE SAINT AGNE,13389,3,1,0,0,0,31,31RAMONVILLE SAINT AGNE,31446,2018
nan,0,1.0,REVEL,9800,5,0,0,0,0,31,31REVEL,31451,2018
nan,0,1.0,RIEUMES,3601,2,0,0,0,0,31,31RIEUMES,31454,2018
nan,0,1.0,RIEUX VOLVESTRE,2626,1,0,0,0,0,31,31RIEUX VOLVESTRE,31455,2018
nan,0,1.0,ROQUES SUR GARONNE,4584,2,0,0,0,0,31,31ROQUES SUR GARONNE,0,2018
nan,0,1.0,ROQUESERIERE,703,0,0,1,0,0,31,31ROQUESERIERE,31459,2018
nan,0,1.0,ROQUETTES,4163,0,1,0,0,0,31,31ROQUETTES,31460,2018
nan,0,1.0,ROUFFIAC TOLOSAN,4557,1,0,0,0,0,31,31ROUFFIAC TOLOSAN,31462,2018
nan,0,1.0,SABONNERES,314,0,0,1,0,0,31,31SABONNERES,31464,2018
nan,0,1.0,SAINT ORENS DE GAMEVILLE,11766,6,0,0,0,0,31,31SAINT ORENS DE GAMEVILLE,31506,2018
nan,0,1.0,SAINT SAUVEUR,1799,0,0,1,0,0,31,31SAINT SAUVEUR,31516,2018
nan,0,1.0,SAINT GAUDENS,11920,7,1,0,0,0,31,31SAINT GAUDENS,31483,2018
nan,0,1.0,SAINT JEAN,10878,4,0,0,0,0,31,31SAINT JEAN,31488,2018
nan,0,1.0,SAINT JORY,5300,4,0,0,0,0,31,31SAINT JORY,31490,2018
nan,0,1.0,SAINT LYS,9539,3,1,0,0,0,31,31SAINT LYS,31499,2018
nan,0,1.0,SALIES DU SALAT,1926,2,1,0,0,0,31,31SALIES DU SALAT,31523,2018
nan,0,1.0,SAUVETERRE DE COMMINGES,647,0,0,1,0,0,31,31SAUVETERRE DE COMMINGES,31535,2018
nan,0,1.0,SEILH,3305,1,0,0,0,0,31,31SEILH,31541,2018
nan,0,1.0,SEYSSES,8910,1,0,0,0,0,31,31SEYSSES,31547,2018
nan,0,1.0,TOULOUSE,471941,330,44,0,6,6,31,31TOULOUSE,31555,2018
nan,0,1.0,TOURNEFEUILLE,27300,6,0,0,0,0,31,31TOURNEFEUILLE,31557,2018
nan,0,1.0,VALENTINE,903,0,0,1,0,0,31,31VALENTINE,31565,2018
nan,0,1.0,VENERQUE,3634,1,0,0,0,0,31,31VENERQUE,31572,2018
nan,0,1.0,VERFEIL,3600,2,0,0,0,0,31,31VERFEIL,31573,2018
nan,0,1.0,VIGOULET AUZIL,906,0,1,0,0,0,31,31VIGOULET AUZIL,31578,2018
nan,0,1.0,VILLEFRANCHE DE LAURAGAIS,4200,4,0,0,0,0,31,31VILLEFRANCHE DE LAURAGAIS,31582,2018
nan,0,1.0,VILLEMUR SUR TARN,5700,3,0,0,0,0,31,31VILLEMUR SUR TARN,31584,2018
nan,0,1.0,VILLENEUVE DE RIVIERE,1830,0,0,1,0,0,31,31VILLENEUVE DE RIVIERE,31585,2018
nan,0,1.0,VILLENEUVE TOLOSANE,9591,3,1,0,0,0,31,31VILLENEUVE TOLOSANE,31588,2018
32,Gers,0.0,NAN,0,0,0,0,0,0,32,32NAN,0,2018
nan,0,1.0,AUCH,21943,7,3,0,0,0,32,32AUCH,32013,2018
nan,0,1.0,CAZAUBON,1661,1,0,0,0,0,32,32CAZAUBON,32096,2018
nan,0,1.0,CONDOM,6695,4,0,0,0,0,32,32CONDOM,32107,2018
nan,0,1.0,EAUZE,3896,2,0,0,0,0,32,32EAUZE,32119,2018
nan,0,1.0,FLEURANCE,6181,2,1,0,0,0,32,32FLEURANCE,32132,2018
nan,0,1.0,GIMONT,2973,1,2,0,0,0,32,32GIMONT,32147,2018
nan,0,1.0,ISLE JOURDAIN,8568,2,0,0,0,0,32,32ISLE JOURDAIN,32160,2018
nan,0,1.0,LECTOURE,3710,1,1,0,0,0,32,32LECTOURE,32208,2018
nan,0,1.0,MAUVEZIN,2149,0,1,0,0,0,32,32MAUVEZIN,32249,2018
nan,0,1.0,MIRANDE,3483,3,0,0,0,0,32,32MIRANDE,32256,2018
nan,0,1.0,NOGARO,1980,1,0,0,0,0,32,32NOGARO,32296,2018
nan,0,1.0,SAINT ANTOINE,204,1,0,0,0,0,32,32SAINT ANTOINE,32358,2018
nan,0,1.0,SAINT CLAR,995,0,1,0,0,0,32,32SAINT CLAR,32370,2018
nan,0,1.0,SEISSAN,1100,0,1,0,0,0,32,32SEISSAN,32426,2018
nan,0,1.0,VIC FEZENSAC,3488,0,1,0,0,0,32,32VIC FEZENSAC,32462,2018
nan,0,1.0,AMBARES ET LAGRAVE,16338,3,0,1,0,0,33,33AMBARES ET LAGRAVE,33003,2018
nan,0,1.0,ANDERNOS LES BAINS,12247,10,0,0,0,0,33,33ANDERNOS LES BAINS,33005,2018
nan,0,1.0,ARCACHON,11500,15,3,0,0,0,33,33ARCACHON,33009,2018
nan,0,1.0,ARES,6243,6,0,0,0,0,33,33ARES,33011,2018
nan,0,1.0,ARTIGUES PRES BORDEAUX,8728,2,2,0,0,0,33,33ARTIGUES PRES BORDEAUX,33013,2018
nan,0,1.0,ARVEYRES,2000,0,1,0,0,0,33,33ARVEYRES,33015,2018
nan,0,1.0,AUDENGE,7400,2,1,0,0,0,33,33AUDENGE,33019,2018
nan,0,1.0,AVENSAN,2940,1,0,0,0,0,33,33AVENSAN,33022,2018
nan,0,1.0,BASSENS,7013,3,0,0,0,0,33,33BASSENS,33032,2018
nan,0,1.0,BAZAS,5000,2,1,0,0,0,33,33BAZAS,33036,2018
nan,0,1.0,BEGLES,27197,0,4,0,0,0,33,33BEGLES,33039,2018
