CODGEO,Année,Nombre d habitants,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de chiens de patrouille de police municipale,somme_ligne
49214,2017,7671.0,3,0.0,0,0,3.0
49214,2018,7668.0,3,0.0,0,0,3.0
49223,2017,5489.0,0,0.0,1,0,1.0
49223,2018,5550.0,0,0.0,1,0,1.0
49261,2017,8498.0,0,1.0,0,0,1.0
49261,2018,8858.0,0,1.0,0,0,1.0
49267,2017,9595.0,3,1.0,0,0,4.0
49267,2018,9493.0,3,1.0,0,0,4.0
49283,2017,3600.0,1,0.0,0,0,1.0
49283,2018,3613.0,1,0.0,0,0,1.0
49328,2017,27486.0,8,4.0,0,0,12.0
49328,2018,28554.0,6,4.0,0,0,10.0
49331,2017,18000.0,2,1.0,0,0,3.0
49331,2018,18452.0,2,1.0,0,0,3.0
50025,2017,7770.0,5,5.0,0,0,10.0
50025,2018,7770.0,4,5.0,0,0,9.0
50076,2017,3187.0,1,0.0,0,0,1.0
50076,2018,3187.0,1,0.0,0,0,1.0
50099,2017,5861.0,4,0.0,0,0,4.0
50099,2018,5861.0,4,0.0,0,0,4.0
50129,2017,80616.0,13,4.0,0,0,17.0
50129,2018,80616.0,13,4.0,0,0,17.0
50139,2017,4141.0,1,1.0,0,0,2.0
50139,2018,4141.0,1,1.0,0,0,2.0
50147,2017,17246.0,0,2.0,0,0,2.0
50147,2018,17246.0,0,2.0,0,0,2.0
50236,2017,4014.0,1,0.0,0,0,1.0
50236,2018,4014.0,1,0.0,0,0,1.0
50341,2017,2078.0,1,0.0,0,0,1.0
50341,2018,2078.0,1,0.0,0,0,1.0
50400,2017,3334.0,1,0.0,0,0,1.0
50400,2018,3334.0,1,0.0,0,0,1.0
50532,2017,4025.0,3,0.0,0,0,3.0
50532,2018,4025.0,3,1.0,0,0,4.0
50615,2017,6745.0,3,0.0,0,0,3.0
50615,2018,6745.0,3,0.0,0,0,3.0
50639,2017,3614.0,1,0.0,0,0,1.0
50639,2018,3614.0,1,0.0,0,0,1.0
51030,2017,6021.0,2,0.0,0,0,2.0
51030,2018,6000.0,2,0.0,0,0,2.0
51055,2017,6500.0,2,1.0,0,0,3.0
51055,2018,6700.0,2,1.0,0,0,3.0
51108,2017,46618.0,17,6.0,0,0,23.0
51108,2018,46000.0,17,6.0,0,0,23.0
51172,2017,6210.0,1,0.0,0,0,1.0
51172,2018,6410.0,1,0.0,0,0,1.0
51230,2017,23732.0,12,5.0,0,0,17.0
51230,2018,23584.0,11,4.0,0,0,15.0
51250,2017,5523.0,2,0.0,0,0,2.0
51250,2018,5592.0,2,0.0,0,0,2.0
51454,2017,186971.0,101,20.0,0,0,121.0
51454,2018,183042.0,108,21.0,0,0,129.0
51507,2017,4313.0,1,1.0,0,0,2.0
51507,2018,4313.0,1,1.0,0,0,2.0
51535,2017,5138.0,1,1.0,0,0,2.0
51535,2018,5138.0,1,1.0,0,0,2.0
51559,2017,4020.0,1,0.0,0,0,1.0
51559,2018,4022.0,1,0.0,0,0,1.0
51573,2017,10200.0,0,2.0,0,0,2.0
51573,2018,10200.0,0,3.0,0,0,3.0
51649,2017,14200.0,8,0.0,0,0,8.0
51649,2018,13000.0,8,0.0,0,0,8.0
52060,2017,2200.0,2,0.0,0,0,2.0
52060,2018,2200.0,2,0.0,0,0,2.0
52250,2017,3280.0,1,0.0,0,0,1.0
52250,2018,3280.0,1,0.0,0,0,1.0
53034,2017,6088.0,0,0.0,1,0,1.0
53034,2018,6139.0,1,0.0,0,0,1.0
53054,2017,5948.0,1,0.0,0,0,1.0
53054,2018,6000.0,1,0.0,0,0,1.0
53062,2017,11600.0,3,0.0,0,0,3.0
53062,2018,11525.0,3,0.0,0,0,3.0
53084,2017,4600.0,0,1.0,0,0,1.0
53084,2018,4600.0,0,1.0,0,0,1.0
53096,2017,5872.0,2,0.0,0,0,2.0
53096,2018,5843.0,2,0.0,0,0,2.0
53097,2017,7300.0,2,0.0,0,0,2.0
53097,2018,7280.0,2,0.0,0,0,2.0
53130,2017,50000.0,7,5.0,0,0,12.0
53130,2018,52000.0,7,0.0,0,0,7.0
53147,2017,14500.0,0,3.0,0,0,3.0
53147,2018,13000.0,0,2.0,0,0,2.0
53201,2017,7355.0,1,0.0,0,0,1.0
53201,2018,7635.0,1,0.0,0,0,1.0
54028,2017,2579.0,1,0.0,0,0,1.0
54028,2018,2579.0,1,0.0,0,0,1.0
54039,2017,4539.0,3,0.0,0,0,3.0
54039,2018,4539.0,3,0.0,0,0,3.0
54099,2017,8445.0,2,0.0,0,0,2.0
54099,2018,8445.0,2,0.0,0,0,2.0
54157,2017,4681.0,0,1.0,0,0,1.0
54157,2018,4681.0,0,2.0,0,0,2.0
54174,2017,4488.0,1,0.0,0,0,1.0
54174,2018,4488.0,1,0.0,0,0,1.0
54197,2017,2355.0,1,0.0,0,0,1.0
54197,2018,2355.0,1,0.0,0,0,1.0
54205,2017,2762.0,0,0.0,0,0,0.0
54205,2018,2762.0,0,0.0,1,0,1.0
54232,2017,2880.0,1,0.0,0,0,1.0
54232,2018,2880.0,1,0.0,0,0,1.0
54234,2017,2660.0,1,0.0,0,0,1.0
54234,2018,2660.0,1,0.0,0,0,1.0
54257,2017,5756.0,2,0.0,0,0,2.0
54257,2018,5756.0,2,0.0,0,0,2.0
54261,2017,4399.0,1,0.0,0,0,1.0
54261,2018,4399.0,1,0.0,0,0,1.0
54280,2017,6672.0,3,0.0,0,0,3.0
54280,2018,6672.0,3,0.0,0,0,3.0
54300,2017,6341.0,2,0.0,0,0,2.0
54300,2018,6341.0,2,0.0,0,0,2.0
54304,2017,14795.0,4,1.0,0,0,5.0
54304,2018,14795.0,3,1.0,0,0,4.0
54322,2017,5489.0,1,0.0,0,0,1.0
54322,2018,5489.0,1,0.0,0,0,1.0
54323,2017,14619.0,2,3.0,0,0,5.0
54323,2018,14619.0,2,3.0,0,0,5.0
54328,2017,6577.0,2,3.0,0,0,5.0
54328,2018,6577.0,2,0.0,0,0,2.0
54329,2017,19881.0,5,0.0,0,0,5.0
54329,2018,19881.0,5,1.0,0,0,6.0
54339,2017,8226.0,1,1.0,0,0,2.0
54339,2018,8226.0,1,1.0,0,0,2.0
54357,2017,10074.0,4,0.0,0,0,4.0
54357,2018,10074.0,4,0.0,0,0,4.0
54395,2017,106860.0,60,3.0,0,0,63.0
54395,2018,106860.0,62,0.0,0,0,62.0
54397,2017,7126.0,1,0.0,0,0,1.0
54397,2018,7126.0,2,0.0,0,0,2.0
54415,2017,4172.0,1,0.0,0,0,1.0
54415,2018,4172.0,1,0.0,0,0,1.0
54431,2017,15201.0,2,2.0,1,0,5.0
54431,2018,15201.0,3,2.0,1,0,6.0
54432,2017,1985.0,1,0.0,0,0,1.0
54432,2018,1985.0,1,0.0,0,0,1.0
54439,2017,4488.0,2,0.0,0,0,2.0
54439,2018,4488.0,1,0.0,0,0,1.0
54482,2017,9892.0,2,0.0,0,0,2.0
54482,2018,9892.0,2,0.0,0,0,2.0
54483,2017,7642.0,3,1.0,0,0,4.0
54483,2018,7642.0,2,1.0,0,0,3.0
54498,2017,4919.0,2,0.0,0,0,2.0
54498,2018,4919.0,2,0.0,0,2,4.0
54547,2017,30100.0,11,0.0,0,0,11.0
54547,2018,30100.0,12,0.0,0,0,12.0
54549,2017,3815.0,1,0.0,0,0,1.0
54549,2018,3815.0,1,0.0,0,0,1.0
55029,2017,15548.0,5,1.0,0,0,6.0
55029,2018,16500.0,5,1.0,0,0,6.0
55181,2017,3609.0,1,1.0,1,0,3.0
55181,2018,3664.0,1,0.0,0,0,1.0
55186,2017,2187.0,1,0.0,0,0,1.0
55186,2018,2224.0,1,0.0,0,0,1.0
55291,2017,4085.0,1,1.0,1,0,3.0
55291,2018,4200.0,2,0.0,0,0,2.0
55463,2017,4186.0,2,0.0,0,0,2.0
55463,2018,4300.0,2,0.0,0,0,2.0
55545,2017,18139.0,8,3.0,0,0,11.0
55545,2018,18000.0,7,4.0,0,0,11.0
56240,2017,8026.0,3,1.0,0,0,4.0
56240,2018,8007.0,3,1.0,0,0,4.0
56243,2017,9317.0,2,0.0,0,0,2.0
56243,2018,9000.0,2,1.0,0,0,3.0
56244,2017,3102.0,1,0.0,0,0,1.0
56244,2018,3100.0,1,0.0,0,0,1.0
56258,2017,1669.0,1,4.0,0,0,5.0
56258,2018,1633.0,1,4.0,0,0,5.0
56260,2017,55577.0,17,6.0,0,0,23.0
56260,2018,55573.0,17,8.0,0,0,25.0
56262,2017,2268.0,0,0.0,1,0,1.0
56262,2018,2437.0,0,0.0,1,0,1.0
57012,2017,6500.0,1,2.0,0,0,3.0
57012,2018,6144.0,1,1.0,0,0,2.0
57089,2017,5228.0,2,0.0,0,0,2.0
57089,2018,5179.0,2,0.0,0,0,2.0
57124,2017,2700.0,1,0.0,0,0,1.0
57124,2018,2694.0,1,0.0,0,0,1.0
57132,2017,2672.0,1,0.0,0,0,1.0
57132,2018,2453.0,1,0.0,0,0,1.0
57159,2017,3890.0,1,1.0,0,0,2.0
57159,2018,3918.0,1,1.0,0,0,2.0
57177,2017,3512.0,1,0.0,0,0,1.0
57177,2018,2942.0,1,0.0,0,0,1.0
57206,2017,13980.0,3,0.0,0,0,3.0
57206,2018,14010.0,3,2.0,0,0,5.0
57209,2017,5479.0,1,1.0,0,0,2.0
57209,2018,5394.0,1,1.0,0,0,2.0
57224,2017,4634.0,2,1.0,0,0,3.0
57224,2018,4041.0,2,1.0,0,0,3.0
57227,2017,22784.0,10,2.0,0,0,12.0
57227,2018,21627.0,10,2.0,0,0,12.0
57242,2017,2800.0,1,0.0,0,0,1.0
57242,2018,2846.0,1,0.0,0,0,1.0
57260,2017,3348.0,1,0.0,0,0,1.0
57260,2018,3326.0,1,0.0,0,0,1.0
57306,2017,15833.0,4,5.0,0,1,10.0
57306,2018,15776.0,5,4.0,0,1,10.0
57413,2017,3804.0,1,0.0,0,0,1.0
57413,2018,3696.0,1,0.0,0,0,1.0
57480,2017,21551.0,10,4.0,0,1,15.0
57480,2018,21713.0,11,4.0,0,1,16.0
57483,2017,4050.0,1,1.0,0,0,2.0
57483,2018,3465.0,2,2.0,0,0,4.0
57487,2017,5064.0,1,0.0,0,0,1.0
57487,2018,5093.0,1,0.0,0,0,1.0
57529,2017,3090.0,1,0.0,0,0,1.0
57529,2018,2984.0,1,0.0,0,0,1.0
57591,2017,9343.0,4,1.0,0,0,5.0
57591,2018,9857.0,4,2.0,0,0,6.0
57606,2017,16224.0,9,0.0,1,1,11.0
57606,2018,15446.0,10,0.0,1,1,12.0
57616,2017,3061.0,3,0.0,0,0,3.0
57616,2018,3366.0,2,0.0,0,0,2.0
57628,2017,4576.0,2,0.0,0,0,2.0
57628,2018,4556.0,2,0.0,0,0,2.0
57630,2017,12652.0,2,1.0,0,0,3.0
57630,2018,11987.0,2,1.0,0,0,3.0
57631,2017,21236.0,6,2.0,0,0,8.0
57631,2018,20994.0,5,1.0,0,0,6.0
57642,2017,2725.0,1,0.0,0,0,1.0
57642,2018,2670.0,1,0.0,0,0,1.0
57647,2017,4391.0,1,0.0,0,0,1.0
57647,2018,4328.0,1,0.0,0,0,1.0
57650,2017,1720.0,1,0.0,0,0,1.0
57650,2018,1733.0,1,0.0,0,0,1.0
57731,2017,2203.0,1,0.0,0,0,1.0
57731,2018,2170.0,1,0.0,0,0,1.0
57757,2017,16356.0,7,3.0,0,0,10.0
57757,2018,16338.0,7,3.0,0,0,10.0
58059,2017,4966.0,3,1.0,0,0,4.0
58059,2018,4965.0,1,1.0,0,0,2.0
58134,2017,3452.0,1,0.0,0,0,1.0
58134,2018,3416.0,1,0.0,0,0,1.0
58151,2017,3392.0,1,0.0,0,0,1.0
58151,2018,3385.0,1,0.0,0,0,1.0
58152,2017,1414.0,0,0.0,1,0,1.0
58152,2018,1403.0,0,0.0,1,0,1.0
58160,2017,3661.0,0,0.0,1,0,1.0
58160,2018,3666.0,0,0.0,1,0,1.0
58194,2017,34228.0,13,4.0,0,0,17.0
58194,2018,33235.0,13,5.0,0,0,18.0
58207,2017,955.0,0,0.0,1,0,1.0
58207,2018,960.0,0,0.0,1,0,1.0
58214,2017,2422.0,2,0.0,0,0,2.0
58214,2018,2405.0,2,0.0,0,0,2.0
58303,2017,9449.0,2,0.0,0,0,2.0
58303,2018,9389.0,2,1.0,0,0,3.0
59005,2017,3500.0,1,0.0,0,0,1.0
59005,2018,3500.0,1,0.0,0,0,1.0
59011,2017,10000.0,3,0.0,0,0,3.0
59011,2018,10500.0,3,0.0,0,0,3.0
59014,2017,14058.0,7,2.0,0,0,9.0
59014,2018,13586.0,7,2.0,0,0,9.0
59017,2017,25066.0,0,11.0,0,0,11.0
59017,2018,25373.0,0,13.0,0,0,13.0
59028,2017,7386.0,0,3.0,0,0,3.0
59028,2018,7386.0,0,3.0,0,0,3.0
59032,2017,7407.0,2,2.0,0,0,4.0
59032,2018,7385.0,1,2.0,0,0,3.0
59036,2017,4663.0,1,0.5,0,0,1.5
59036,2018,4662.0,1,1.0,0,0,2.0
59043,2017,14389.0,0,4.0,1,0,5.0
59043,2018,14439.0,0,3.0,0,0,3.0
59051,2017,6500.0,1,0.0,0,0,1.0
59051,2018,6500.0,1,1.0,0,0,2.0
59052,2017,5300.0,2,2.0,0,0,4.0
59052,2018,5300.0,3,1.0,0,0,4.0
59053,2017,3581.0,2,0.0,0,0,2.0
59053,2018,3500.0,2,0.0,0,0,2.0
59067,2017,3882.0,1,1.0,0,0,2.0
59067,2018,3871.0,1,1.0,0,0,2.0
59079,2017,6642.0,3,0.0,0,0,3.0
59079,2018,6692.0,3,5.0,0,0,8.0
59090,2017,9908.0,5,1.0,0,0,6.0
59090,2018,10000.0,6,1.0,0,0,7.0
59092,2017,4282.0,0,0.0,1,0,1.0
59092,2018,4037.0,0,0.0,1,0,1.0
59099,2017,1702.0,1,0.0,0,0,1.0
59099,2018,1702.0,1,0.0,0,0,1.0
59107,2017,4655.0,1,2.0,0,0,3.0
59107,2018,4541.0,1,3.0,0,0,4.0
59122,2017,33609.0,0,6.0,0,0,6.0
59122,2018,33349.0,4,6.0,0,0,10.0
59139,2017,15270.0,4,0.0,0,0,4.0
59139,2018,14631.0,4,0.0,0,0,4.0
59146,2017,3038.0,1,0.0,0,0,1.0
59146,2018,3050.0,1,0.0,0,0,1.0
59152,2017,12491.0,5,0.0,0,0,5.0
59152,2018,12468.0,5,0.0,0,0,5.0
59155,2017,22710.0,4,5.0,0,0,9.0
59155,2018,21685.0,4,4.0,0,0,8.0
59160,2017,4500.0,3,1.0,0,0,4.0
59160,2018,4500.0,3,1.0,0,0,4.0
59163,2017,22000.0,10,3.0,0,0,13.0
59163,2018,22000.0,10,2.0,0,0,12.0
59165,2017,6597.0,3,0.0,0,0,3.0
59165,2018,6597.0,3,0.0,0,0,3.0
59168,2017,4984.0,1,0.0,0,0,1.0
59168,2018,5000.0,1,0.0,0,0,1.0
59172,2017,20351.0,10,4.0,0,0,14.0
59172,2018,20100.0,9,2.0,0,0,11.0
59178,2017,41172.0,16,5.0,0,0,21.0
59178,2018,41172.0,16,5.0,0,0,21.0
59194,2017,1314.0,1,0.0,0,0,1.0
59194,2018,1320.0,1,0.0,0,0,1.0
59206,2017,3340.0,0,0.0,1,0,1.0
59206,2018,3313.0,0,0.0,1,0,1.0
59212,2017,6083.0,0,1.0,0,0,1.0
59212,2018,6378.0,0,1.0,0,0,1.0
59220,2017,17486.0,3,12.0,0,0,15.0
59220,2018,17746.0,5,11.0,0,0,16.0
59221,2017,2489.0,1,0.0,0,0,1.0
59221,2018,2500.0,1,0.0,0,0,1.0
59230,2017,5423.0,1,1.0,0,0,2.0
59230,2018,5362.0,2,0.0,0,0,2.0
59234,2017,5800.0,2,1.0,0,0,3.0
59234,2018,5800.0,2,1.0,0,0,3.0
59268,2017,5923.0,1,0.0,0,0,1.0
59268,2018,5777.0,1,0.0,0,0,1.0
59269,2017,1601.0,0,1.0,0,0,1.0
59269,2018,1572.0,0,1.0,0,0,1.0
59273,2017,11812.0,6,4.0,0,0,10.0
59273,2018,11513.0,6,5.0,0,0,11.0
59278,2017,4144.0,2,0.0,0,0,2.0
59278,2018,4100.0,2,0.0,0,0,2.0
59285,2017,2812.0,1,0.0,0,0,1.0
59285,2018,2780.0,1,0.0,0,0,1.0
59286,2017,14935.0,10,0.0,0,0,10.0
59286,2018,15000.0,11,0.0,0,0,11.0
59313,2017,1487.0,1,0.0,0,0,1.0
59313,2018,1500.0,1,0.0,0,0,1.0
59314,2017,3614.0,1,0.0,0,0,1.0
59314,2018,3614.0,1,0.0,0,0,1.0
59322,2017,3337.0,1,0.0,0,0,1.0
59322,2018,3366.0,1,0.0,0,0,1.0
59324,2017,10779.0,8,0.0,0,0,8.0
59324,2018,10093.0,10,1.0,0,0,11.0
59328,2017,27517.0,10,0.0,0,0,10.0
59328,2018,27618.0,10,3.0,0,0,13.0
59331,2017,3600.0,1,1.0,0,0,2.0
59331,2018,3597.0,1,0.0,0,0,1.0
59336,2017,1383.0,0,0.0,1,0,1.0
59336,2018,1383.0,0,0.0,1,0,1.0
59340,2017,4394.0,2,1.0,0,0,3.0
59340,2018,4376.0,1,1.0,0,0,2.0
59343,2017,7600.0,2,2.0,0,0,4.0
59343,2018,6500.0,2,2.0,0,0,4.0
59346,2017,4165.0,2,0.0,0,0,2.0
59346,2018,3150.0,2,0.0,0,0,2.0
59360,2017,21500.0,13,2.0,0,0,15.0
59360,2018,21800.0,12,2.0,0,0,14.0
59367,2017,13739.0,3,0.0,0,1,4.0
59367,2018,13600.0,7,0.0,0,1,8.0
59368,2017,21724.0,14,7.0,0,0,21.0
59368,2018,21500.0,13,7.0,0,0,20.0
59369,2017,4103.0,1,0.0,0,0,1.0
59369,2018,4113.0,1,0.0,0,0,1.0
59378,2017,40000.0,20,12.0,0,0,32.0
59378,2018,40000.0,21,12.0,0,0,33.0
59382,2017,1484.0,0,0.0,1,0,1.0
59382,2018,1478.0,0,0.0,1,0,1.0
59383,2017,11590.0,5,0.0,0,0,5.0
59383,2018,11591.0,5,0.0,0,0,5.0
59386,2017,10104.0,4,1.0,0,0,5.0
59386,2018,10424.0,4,1.0,0,0,5.0
59389,2017,2704.0,1,0.0,0,0,1.0
59389,2018,2732.0,1,0.0,0,0,1.0
59392,2017,33560.0,32,10.0,0,2,44.0
59392,2018,31000.0,30,9.0,0,2,41.0
59400,2017,10102.0,4,3.0,0,0,7.0
59400,2018,9842.0,4,3.0,0,0,7.0
59410,2017,21185.0,12,0.0,0,0,12.0
59410,2018,21046.0,11,0.0,0,0,11.0
59421,2017,13324.0,4,1.0,0,0,5.0
59421,2018,13426.0,6,1.0,0,0,7.0
59428,2017,3922.0,1,0.0,0,0,1.0
59428,2018,3861.0,1,0.0,0,0,1.0
59431,2017,7506.0,3,1.0,0,0,4.0
59431,2018,7396.0,3,2.0,0,0,5.0
59447,2017,8720.0,5,0.0,0,0,5.0
59447,2018,8782.0,5,0.0,0,0,5.0
59449,2017,8361.0,3,0.0,0,0,3.0
59449,2018,8361.0,3,0.0,0,0,3.0
59452,2017,5387.0,0,1.0,0,0,1.0
59452,2018,5403.0,0,1.0,0,0,1.0
59457,2017,8457.0,3,1.0,0,0,4.0
59457,2018,8250.0,4,0.0,0,0,4.0
59459,2017,4983.0,1,2.0,0,0,3.0
59459,2018,4929.0,3,1.0,0,0,4.0
59462,2017,4683.0,1,0.0,0,0,1.0
59462,2018,4683.0,1,0.0,0,0,1.0
59476,2017,3254.0,1,0.0,0,0,1.0
59476,2018,3236.0,1,0.0,0,0,1.0
59477,2017,4300.0,1,0.0,0,0,1.0
59477,2018,4300.0,1,0.0,0,0,1.0
59481,2017,5151.0,2,0.0,0,0,2.0
59481,2018,5151.0,2,0.0,0,0,2.0
59482,2017,6325.0,1,0.0,0,0,1.0
59482,2018,6500.0,1,0.0,0,0,1.0
59488,2017,2355.0,0,1.0,0,0,1.0
59488,2018,2300.0,0,1.0,0,0,1.0
59489,2017,4115.0,0,1.0,0,0,1.0
59489,2018,4115.0,0,1.0,0,0,1.0
59491,2017,12756.0,4,0.0,0,0,4.0
59491,2018,12747.0,4,0.0,0,0,4.0
59507,2017,18900.0,3,3.0,0,0,6.0
59507,2018,19096.0,5,3.0,0,0,8.0
59508,2017,14177.0,3,0.0,0,0,3.0
59508,2018,13295.0,6,1.0,0,0,7.0
59512,2017,96959.0,57,3.0,0,0,60.0
59512,2018,96077.0,66,4.0,0,0,70.0
59520,2017,1496.0,0,1.0,0,0,1.0
59520,2018,1486.0,0,1.0,0,0,1.0
59533,2017,1659.0,1,0.0,0,0,1.0
59533,2018,1644.0,1,0.0,0,0,1.0
59544,2017,11305.0,6,0.0,0,0,6.0
59544,2018,11300.0,4,0.0,0,0,4.0
59553,2017,6000.0,1,1.0,0,0,2.0
59553,2018,5811.0,1,0.0,0,0,1.0
59560,2017,12700.0,4,2.0,0,0,6.0
59560,2018,12562.0,4,2.0,0,0,6.0
59564,2017,3300.0,2,1.0,0,0,3.0
59564,2018,3200.0,1,1.0,0,0,2.0
59571,2017,4555.0,2,0.0,0,0,2.0
59571,2018,4487.0,2,0.0,0,0,2.0
59580,2017,4188.0,1,1.0,0,0,2.0
59580,2018,4344.0,1,1.0,0,0,2.0
59585,2017,3170.0,1,0.0,0,0,1.0
59585,2018,3500.0,1,0.0,0,0,1.0
59588,2017,8202.0,2,0.0,0,0,2.0
59588,2018,8084.0,2,0.0,0,0,2.0
59592,2017,3970.0,2,0.0,0,0,2.0
59592,2018,3915.0,2,0.0,0,0,2.0
59599,2017,97443.0,63,8.0,0,3,74.0
59599,2018,97443.0,59,9.0,0,3,71.0
59601,2017,2984.0,1,0.0,0,0,1.0
59601,2018,2978.0,1,0.0,0,0,1.0
59606,2017,50000.0,30,13.0,0,0,43.0
59606,2018,45000.0,40,10.0,0,0,50.0
59616,2017,10024.0,3,0.0,0,0,3.0
59616,2018,10500.0,4,0.0,0,0,4.0
59631,2017,2138.0,0,1.0,0,0,1.0
59631,2018,2164.0,0,1.0,0,0,1.0
59636,2017,10245.0,4,0.0,0,0,4.0
59636,2018,10245.0,5,0.0,0,0,5.0
59646,2017,22000.0,9,3.0,0,0,12.0
59646,2018,20963.0,10,2.0,0,0,12.0
59648,2017,14467.0,0,3.0,0,0,3.0
59648,2018,14467.0,0,4.0,0,0,4.0
60029,2017,3050.0,1,0.0,0,0,1.0
60029,2018,3024.0,1,0.0,0,0,1.0
60057,2017,55371.0,45,5.0,0,2,52.0
60057,2018,56425.0,46,6.0,0,2,54.0
60068,2017,3500.0,0,1.0,0,0,1.0
60086,2017,2188.0,2,0.0,0,0,2.0
60086,2018,2188.0,1,0.0,0,0,1.0
60088,2017,4796.0,2,0.0,0,0,2.0
60088,2018,4866.0,2,0.0,0,0,2.0
60102,2017,2300.0,1,0.0,0,0,1.0
60102,2018,2100.0,1,0.0,0,0,1.0
60103,2017,4274.0,1,0.0,0,0,1.0
60103,2018,4226.0,1,0.0,0,0,1.0
60104,2017,4664.0,4,0.0,0,0,4.0
60104,2018,4664.0,4,0.0,0,0,4.0
60106,2017,2621.0,0,1.0,1,0,2.0
60106,2018,2621.0,0,1.0,1,0,2.0
60107,2017,3138.0,1,0.0,0,0,1.0
60107,2018,3190.0,1,0.0,0,0,1.0
60119,2017,2070.0,1,0.0,0,0,1.0
60119,2018,2070.0,2,0.0,0,0,2.0
60129,2017,1550.0,0,0.0,1,0,1.0
60129,2018,1515.0,0,0.0,1,0,1.0
60138,2017,940.0,1,0.0,0,0,1.0
60138,2018,937.0,1,0.0,0,0,1.0
60139,2017,10174.0,3,0.0,0,0,3.0
60139,2018,10174.0,4,0.0,0,0,4.0
60141,2017,11122.0,13,2.0,0,1,16.0
60141,2018,11100.0,11,2.0,0,1,14.0
60143,2017,3500.0,2,0.0,0,0,2.0
60143,2018,3257.0,2,0.0,0,0,2.0
60149,2017,1938.0,1,0.0,0,0,1.0
60149,2018,1993.0,1,0.0,0,0,1.0
60151,2017,3464.0,2,0.0,0,0,2.0
60151,2018,3464.0,2,0.0,0,0,2.0
60157,2017,10596.0,1,2.0,0,0,3.0
60157,2018,10817.0,1,2.0,0,0,3.0
60159,2017,40732.0,26,5.0,0,5,36.0
60159,2018,41622.0,27,5.0,0,6,38.0
60163,2017,445.0,0,0.0,1,0,1.0
60163,2018,448.0,0,0.0,1,0,1.0
60172,2017,4116.0,0,1.0,0,0,1.0
60172,2018,4116.0,0,1.0,0,0,1.0
60175,2017,35289.0,12,6.0,0,0,18.0
60175,2018,35952.0,15,4.0,0,0,19.0
60176,2017,15283.0,19,1.0,0,2,22.0
60176,2018,15283.0,20,0.0,0,2,22.0
60180,2017,488.0,0,1.0,0,0,1.0
60180,2018,476.0,0,1.0,0,0,1.0
60223,2017,3801.0,2,0.0,0,0,2.0
60223,2018,3827.0,2,0.0,0,0,2.0
60234,2017,2500.0,1,0.0,0,0,1.0
60234,2018,2467.0,1,0.0,0,0,1.0
60245,2017,2104.0,1,0.0,0,0,1.0
60245,2018,2084.0,1,0.0,0,0,1.0
60282,2017,10000.0,1,1.0,0,0,2.0
60282,2018,9588.0,1,1.0,0,0,2.0
60341,2017,2100.0,1,0.0,0,0,1.0
60341,2018,2114.0,1,0.0,0,0,1.0
60342,2017,4700.0,2,0.0,0,0,2.0
60342,2018,4482.0,2,0.0,0,0,2.0
60346,2017,9308.0,6,0.0,0,0,6.0
60346,2018,9235.0,7,0.0,0,0,7.0
60360,2017,7298.0,2,0.0,0,0,2.0
60360,2018,7166.0,1,0.0,0,0,1.0
60368,2017,2653.0,1,0.0,0,0,1.0
60368,2018,2653.0,1,1.0,0,0,2.0
60374,2017,2732.0,1,0.0,0,0,1.0
60374,2018,2737.0,1,0.0,0,0,1.0
60382,2017,8200.0,6,4.0,0,0,10.0
60382,2018,8319.0,6,0.0,0,0,6.0
60387,2017,1478.0,0,2.0,0,0,2.0
60387,2018,1474.0,0,2.0,0,0,2.0
60395,2017,14502.0,14,0.0,1,0,15.0
60395,2018,14880.0,19,0.0,0,0,19.0
60414,2017,13315.0,0,0.0,2,0,2.0
60414,2018,13545.0,1,0.0,1,0,2.0
60439,2017,5278.0,1,2.0,0,0,3.0
60439,2018,5363.0,2,1.0,0,0,3.0
60450,2017,3425.0,3,0.0,0,0,3.0
60450,2018,3425.0,2,0.0,0,0,2.0
60463,2017,19414.0,11,11.0,0,0,22.0
60463,2018,19764.0,13,6.0,0,0,19.0
60471,2017,14000.0,18,0.0,0,2,20.0
60471,2018,14239.0,18,2.0,0,2,22.0
60482,2017,3477.0,1,0.0,0,0,1.0
60482,2018,593.0,0,1.0,0,0,1.0
60494,2017,1742.0,0,2.0,0,0,2.0
60494,2018,1742.0,1,1.0,0,0,2.0
60500,2017,4000.0,6,0.0,0,0,6.0
60500,2018,3256.0,6,0.0,0,0,6.0
60501,2017,1430.0,1,0.0,0,0,1.0
60501,2018,1405.0,1,0.0,0,0,1.0
60509,2017,12500.0,12,0.0,0,0,12.0
60509,2018,12771.0,12,0.0,0,0,12.0
60524,2017,2566.0,1,0.0,0,0,1.0
60524,2018,2543.0,1,0.0,0,0,1.0
60562,2017,1516.0,0,0.0,1,0,1.0
60562,2018,1516.0,0,0.0,1,0,1.0
60616,2017,2866.0,1,4.0,0,0,5.0
60616,2018,2847.0,1,4.0,0,0,5.0
60631,2017,1056.0,1,0.0,0,0,1.0
60631,2018,1056.0,1,0.0,0,0,1.0
60635,2017,1049.0,1,1.0,0,0,2.0
60635,2018,1068.0,1,1.0,0,0,2.0
60636,2017,4705.0,2,0.0,0,0,2.0
60636,2018,4702.0,2,0.0,0,0,2.0
60639,2017,1106.0,0,1.0,0,0,1.0
60639,2018,1114.0,0,1.0,0,0,1.0
